id,sales
3001034,3.487480799
3001035,3.481932157
3001036,3.479179315
3001037,3.456281733
3001038,3.465627853
3001039,3.446649327
3001040,3.440047779
3001041,3.430406841
3001042,3.432325253
3001043,3.413360732
3001044,3.4236664
3001045,3.434076331
3001046,3.413847977
3001047,3.401716527
3001048,3.407556898
3001049,3.404622179
3001050,3.416567886
3001051,3.412840609
3001052,3.396585794
3001053,3.383673009
3001054,3.363516747
3001055,3.351474103
3001056,3.373019097
3001057,3.353209592
3001058,3.362751425
3001059,3.354077294
3001060,3.372928957
3001061,3.386922777
3001062,3.397862873
3001063,3.398400392
3001064,3.397886464
3001065,3.420957931
3001066,3.414315394
3001067,3.396539904
3001068,3.3921002
3001069,3.390571843
3001070,3.372358275
3001071,3.381701893
3001072,3.365793388
3001073,3.36199493
3001074,3.355325368
3001075,3.356901056
3001076,3.342915964
3001077,3.348700732
3001078,3.359115531
3001079,3.344788272
3001080,3.334089425
3001081,3.336675265
3001082,3.339260834
3001083,3.352273972
3001084,3.349405871
3001085,3.338710497
3001086,3.327937736
3001087,3.313527033
3001088,3.305127522
3001089,3.325479208
3001090,3.309144508
3001091,3.317459152
3001092,3.305763642
3001093,3.322609144
3001094,3.335558123
3001095,3.34636087
3001096,3.351241232
3001097,3.354628922
3001098,3.376460419
3001099,3.37006408
3001100,3.356283886
3001101,3.353956684
3001102,3.35310349
3001103,3.337973785
3001104,3.347015705
3001105,3.340572631
3001106,3.336582905
3001107,3.33356802
3001108,3.334302405
3001109,3.322818147
3001110,3.329763361
3001111,3.337815805
3001112,3.325912122
3001113,3.317838513
3001114,3.323621563
3001115,3.32524578
3001116,3.339769846
3001117,3.338745434
3001118,3.331714745
3001119,3.323919748
3001120,3.31000913
3001121,3.301287724
3001122,3.317980973
3001123,3.303921732
3001124,3.311260159
3001125,3.303414367
3001126,3.317112219
3001127,3.326911266
3001128,3.334634991
3001129,3.341403874
3001130,3.341701241
3001131,3.359471289
3001132,3.352018166
3001133,3.339192938
3001134,3.335818629
3001135,3.334337814
3001136,3.321076726
3001137,3.327880601
3001138,3.314622113
3001139,3.312033021
3001140,3.309099216
3001141,3.309733493
3001142,3.299239077
3001143,3.302194567
3001144,3.308493495
3001145,3.297041435
3001146,3.288391654
3001147,3.292008034
3001148,3.292753013
3001149,3.304659071
3001150,3.302598709
3001151,3.291396369
3001152,3.286450515
3001153,3.275218272
3001154,3.269365175
3001155,3.286696646
3001156,3.274523922
3001157,3.283541468
3001158,3.277678321
3001159,3.290965623
3001160,3.303903731
3001161,3.314003332
3001162,3.320146007
3001163,3.3237664
3001164,3.342050798
3001165,3.338837845
3001166,3.32883837
3001167,3.327610363
3001168,3.328067055
3001169,3.316548622
3001170,3.324424195
3001171,3.314043341
3001172,3.311651267
3001173,3.309290957
3001174,3.310451988
3001175,3.302351026
3001176,3.309712895
3001177,3.317435652
3001178,3.309070198
3001179,3.304241295
3001180,3.312189118
3001181,3.31428828
3001182,3.327220001
3001183,3.326059461
3001184,3.323194685
3001185,3.315549371
3001186,3.304537567
3001187,3.298491096
3001188,3.308017087
3001189,3.297063388
3001190,3.301980359
3001191,3.295173341
3001192,3.299792435
3001193,3.30573437
3001194,3.308096059
3001195,3.307491899
3001196,3.305743929
3001197,3.315647074
3001198,3.309870209
3001199,3.300003356
3001200,3.296982888
3001201,3.294630261
3001202,3.284171118
3001203,3.286068043
3001204,3.279825331
3001205,3.279335384
3001206,3.2765933
3001207,3.275900849
3001208,3.267688647
3001209,3.26593247
3001210,3.26803526
3001211,3.26128617
3001212,3.255188588
3001213,3.255506571
3001214,3.254687839
3001215,3.262768113
3001216,3.263984317
3001217,3.259129486
3001218,3.254862861
3001219,3.246150327
3001220,3.241441592
3001221,3.254747422
3001222,3.24506925
3001223,3.250546846
3001224,3.246423856
3001225,3.25646009
3001226,3.264207635
3001227,3.271291225
3001228,3.272787648
3001229,3.273737593
3001230,3.287614847
3001231,3.28717068
3001232,3.278852218
3001233,3.276930981
3001234,3.276471212
3001235,3.267253071
3001236,3.272187557
3001237,3.267963739
3001238,3.265747074
3001239,3.263079439
3001240,3.264372093
3001241,3.258092284
3001242,3.262353213
3001243,3.267066959
3001244,3.259457166
3001245,3.254760907
3001246,3.257774628
3001247,3.25746683
3001248,3.265342549
3001249,3.264731651
3001250,3.259315881
3001251,3.255499167
3001252,3.24662224
3001253,3.243401766
3001254,3.256472181
3001255,3.247623071
3001256,3.256258515
3001257,3.254061796
3001258,3.263719994
3001259,3.27310826
3001260,3.278913808
3001261,3.283581985
3001262,3.287258436
3001263,3.300488519
3001264,3.302166212
3001265,3.294971697
3001266,3.294137081
3001267,3.294442548
3001268,3.286218824
3001269,3.292136626
3001270,3.291542884
3001271,3.291772395
3001272,3.291212503
3001273,3.29389055
3001274,3.29091876
3001275,3.297728146
3001276,3.303665874
3001277,3.3006188
3001278,3.297534215
3001279,3.304638803
3001280,3.308102384
3001281,3.320200892
3001282,3.318940986
3001283,3.318932394
3001284,3.314938039
3001285,3.30688984
3001286,3.303364553
3001287,3.31488015
3001288,3.306613616
3001289,3.313299942
3001290,3.309598544
3001291,3.318761846
3001292,3.326781308
3001293,3.333788511
3001294,3.335910691
3001295,3.337625481
3001296,3.34986974
3001297,3.347417836
3001298,3.339851433
3001299,3.339191932
3001300,3.338828701
3001301,3.330793394
3001302,3.336033159
3001303,3.329987845
3001304,3.329363812
3001305,3.327726863
3001306,3.328931655
3001307,3.322761623
3001308,3.327274061
3001309,3.332929404
3001310,3.327770641
3001311,3.323552275
3001312,3.327865805
3001313,3.329064311
3001314,3.337064237
3001315,3.340120725
3001316,3.337733765
3001317,3.334872372
3001318,3.327614027
3001319,3.323939132
3001320,3.334261372
3001321,3.326839346
3001322,3.332953672
3001323,3.329479314
3001324,3.337903505
3001325,3.344948532
3001326,3.35019313
3001327,3.354170832
3001328,3.356038736
3001329,3.367029749
3001330,3.365183353
3001331,3.358391482
3001332,3.358662904
3001333,3.358972602
3001334,3.351865534
3001335,3.356751455
3001336,3.351396799
3001337,3.350948481
3001338,3.349580461
3001339,3.351719
3001340,3.3460502
3001341,3.348829319
3001342,3.353422392
3001343,3.348080868
3001344,3.344454752
3001345,3.347695352
3001346,3.350490212
3001347,3.358449352
3001348,3.358800046
3001349,3.355021374
3001350,3.351115333
3001351,3.344120822
3001352,3.339975899
3001353,3.34845242
3001354,3.341352916
3001355,3.344855091
3001356,3.342313583
3001357,3.348859608
3001358,3.354133492
3001359,3.35781855
3001360,3.358868735
3001361,3.359761715
3001362,3.369091657
3001363,3.366914992
3001364,3.360301125
3001365,3.359315617
3001366,3.358940138
3001367,3.352165352
3001368,3.355592833
3001369,3.349673216
3001370,3.349134554
3001371,3.346546259
3001372,3.347999493
3001373,3.342963701
3001374,3.345549712
3001375,3.348952567
3001376,3.343391324
3001377,3.339618662
3001378,3.34229571
3001379,3.342463034
3001380,3.348332902
3001381,3.348305963
3001382,3.343538739
3001383,3.338564186
3001384,3.331859703
3001385,3.327973421
3001386,3.336108667
3001387,3.329436449
3001388,3.334029011
3001389,3.332334913
3001390,3.33844296
3001391,3.344203284
3001392,3.347374028
3001393,3.348463786
3001394,3.349776668
3001395,3.358338448
3001396,3.358029734
3001397,3.351819105
3001398,3.350576239
3001399,3.350243073
3001400,3.343822267
3001401,3.347026884
3001402,3.344826769
3001403,3.344571152
3001404,3.342724078
3001405,3.343871712
3001406,3.340524233
3001407,3.345986913
3001408,3.349265553
3001409,3.345775787
3001410,3.34241721
3001411,3.346828474
3001412,3.34704988
3001413,3.354528274
3001414,3.353954363
3001415,3.351046935
3001416,3.346966003
3001417,3.340843546
3001418,3.338179971
3001419,3.347424491
3001420,3.341164136
3001421,3.34744849
3001422,3.346025336
3001423,3.353205639
3001424,3.360479015
3001425,3.365045574
3001426,3.369061609
3001427,3.372420215
3001428,3.381850597
3001429,3.381992975
3001430,3.376790493
3001431,3.37611225
3001432,3.376659144
3001433,3.370583135
3001434,3.37490432
3001435,3.373036043
3001436,3.374204634
3001437,3.373247475
3001438,3.375277519
3001439,3.373925
3001440,3.378582478
3001441,3.382806436
3001442,3.381852166
3001443,3.379867001
3001444,3.384919095
3001445,3.387020901
3001446,3.396405223
3001447,3.395811091
3001448,3.39512485
3001449,3.390704281
3001450,3.384854227
3001451,3.38168383
3001452,3.387919947
3001453,3.381934222
3001454,3.38557441
3001455,3.382239319
3001456,3.385837339
3001457,3.389791187
3001458,3.391808707
3001459,3.392004618
3001460,3.39225821
3001461,3.398512354
3001462,3.396568466
3001463,3.391135916
3001464,3.389739144
3001465,3.389164803
3001466,3.38337338
3001467,3.384659176
3001468,3.378833601
3001469,3.378954912
3001470,3.377336286
3001471,3.378900099
3001472,3.375639293
3001473,3.376347835
3001474,3.377890981
3001475,3.374321212
3001476,3.370697768
3001477,3.37110426
3001478,3.370345718
3001479,3.377013449
3001480,3.376653201
3001481,3.372523782
3001482,3.36929427
3001483,3.363718542
3001484,3.36033196
3001485,3.366365412
3001486,3.360745436
3001487,3.364141559
3001488,3.361647301
3001489,3.366078296
3001490,3.36978243
3001491,3.371786043
3001492,3.371869129
3001493,3.371687862
3001494,3.378428457
3001495,3.377544901
3001496,3.372514691
3001497,3.371222825
3001498,3.370319972
3001499,3.364992677
3001500,3.366766928
3001501,3.361434119
3001502,3.362074725
3001503,3.360668482
3001504,3.361481196
3001505,3.356498719
3001506,3.360042169
3001507,3.362635444
3001508,3.35881356
3001509,3.354101803
3001510,3.356552546
3001511,3.356127694
3001512,3.361729945
3001513,3.361490514
3001514,3.357326182
3001515,3.354634334
3001516,3.349533379
3001517,3.347078886
3001518,3.354557833
3001519,3.349436584
3001520,3.354482505
3001521,3.353044283
3001522,3.358670934
3001523,3.364285877
3001524,3.368045671
3001525,3.37144727
3001526,3.373241954
3001527,3.380941416
3001528,3.380258394
3001529,3.376253962
3001530,3.375820798
3001531,3.375905153
3001532,3.371094821
3001533,3.374623843
3001534,3.371658315
3001535,3.37200553
3001536,3.371052389
3001537,3.372804916
3001538,3.370089479
3001539,3.373552701
3001540,3.376815036
3001541,3.374865305
3001542,3.37293742
3001543,3.376914894
3001544,3.378383508
3001545,3.385964938
3001546,3.385873298
3001547,3.384999485
3001548,3.382823444
3001549,3.377755527
3001550,3.375325311
3001551,3.382157665
3001552,3.377079453
3001553,3.381577503
3001554,3.380602411
3001555,3.385799087
3001556,3.391008473
3001557,3.394751192
3001558,3.397696421
3001559,3.398862924
3001560,3.406116782
3001561,3.40439017
3001562,3.400257186
3001563,3.399968847
3001564,3.399586407
3001565,3.39499369
3001566,3.39809221
3001567,3.393108659
3001568,3.39385897
3001569,3.392153414
3001570,3.392625482
3001571,3.388712642
3001572,3.391397414
3001573,3.394462376
3001574,3.391839954
3001575,3.389005325
3001576,3.391493517
3001577,3.392779543
3001578,3.398587797
3001579,3.399982657
3001580,3.397058129
3001581,3.394866134
3001582,3.390279789
3001583,3.38777188
3001584,3.394304723
3001585,3.389445734
3001586,3.393765937
3001587,3.392011093
3001588,3.396827901
3001589,3.40148211
3001590,3.404453305
3001591,3.406936086
3001592,3.407876617
3001593,3.414690778
3001594,3.413396288
3001595,3.409301063
3001596,3.408776835
3001597,3.408371582
3001598,3.403719239
3001599,3.406531369
3001600,3.401753625
3001601,3.402202326
3001602,3.401079812
3001603,3.402313077
3001604,3.398418741
3001605,3.400219792
3001606,3.403016295
3001607,3.400695888
3001608,3.3978319
3001609,3.400310892
3001610,3.401246593
3001611,3.406147604
3001612,3.407460171
3001613,3.405131808
3001614,3.40363923
3001615,3.399594406
3001616,3.398649764
3001617,3.406335414
3001618,3.401707271
3001619,3.406751864
3001620,3.406891329
3001621,3.412598887
3001622,3.418347914
3001623,3.421552736
3001624,3.425263991
3001625,3.428522898
3001626,3.436051061
3001627,3.437185666
3001628,3.434127051
3001629,3.43460668
3001630,3.435372276
3001631,3.431525334
3001632,3.435378646
3001633,3.435455849
3001634,3.436727026
3001635,3.436676711
3001636,3.439121567
3001637,3.43874277
3001638,3.442786255
3001639,3.446487469
3001640,3.445631611
3001641,3.445147454
3001642,3.449653291
3001643,3.452283921
3001644,3.459999164
3001645,3.461019721
3001646,3.462264444
3001647,3.459265467
3001648,3.45491712
3001649,3.452029231
3001650,3.45715051
3001651,3.452633337
3001652,3.454843331
3001653,3.451623443
3001654,3.45529703
3001655,3.45828604
3001656,3.460133665
3001657,3.461711207
3001658,3.462029973
3001659,3.467662305
3001660,3.46451339
3001661,3.460293027
3001662,3.459200123
3001663,3.458582662
3001664,3.45428862
3001665,3.456593872
3001666,3.45238888
3001667,3.451601116
3001668,3.450190295
3001669,3.450401195
3001670,3.446608097
3001671,3.447332063
3001672,3.448871476
3001673,3.445562583
3001674,3.442914141
3001675,3.444250678
3001676,3.443387894
3001677,3.447078385
3001678,3.44646775
3001679,3.443908832
3001680,3.442082932
3001681,3.437940747
3001682,3.43560788
3001683,3.441192313
3001684,3.436874631
3001685,3.440362388
3001686,3.438760547
3001687,3.443172689
3001688,3.447160802
3001689,3.449571635
3001690,3.45201937
3001691,3.45292464
3001692,3.458948832
3001693,3.457920103
3001694,3.453832567
3001695,3.453491689
3001696,3.453132978
3001697,3.449017611
3001698,3.451573247
3001699,3.448004417
3001700,3.448091603
3001701,3.447179545
3001702,3.447564199
3001703,3.444127606
3001704,3.446900732
3001705,3.449467058
3001706,3.447112141
3001707,3.445230135
3001708,3.44675897
3001709,3.447595347
3001710,3.452112679
3001711,3.452593495
3001712,3.450470586
3001713,3.447174238
3001714,3.443030917
3001715,3.440332794
3001716,3.444415938
3001717,3.440266039
3001718,3.441900445
3001719,3.438898608
3001720,3.442326495
3001721,3.444535857
3001722,3.446187187
3001723,3.448368628
3001724,3.447694496
3001725,3.452310135
3001726,3.449042197
3001727,3.445121856
3001728,3.443935652
3001729,3.443203915
3001730,3.439163655
3001731,3.440470466
3001732,3.436398903
3001733,3.435639027
3001734,3.434406575
3001735,3.434829644
3001736,3.431005872
3001737,3.432019059
3001738,3.433229845
3001739,3.4295053
3001740,3.426279098
3001741,3.426878989
3001742,3.425711532
3001743,3.427996152
3001744,3.427405111
3001745,3.42429364
3001746,3.422644725
3001747,3.418698247
3001748,3.416280776
3001749,3.421056785
3001750,3.417093577
3001751,3.419416407
3001752,3.417211557
3001753,3.421042322
3001754,3.424131002
3001755,3.426034828
3001756,3.427655872
3001757,3.427917491
3001758,3.433002441
3001759,3.430400309
3001760,3.426744123
3001761,3.426453391
3001762,3.4261146
3001763,3.42225246
3001764,3.424282989
3001765,3.420384585
3001766,3.419749454
3001767,3.418948056
3001768,3.419837173
3001769,3.416708763
3001770,3.419063388
3001771,3.421103569
3001772,3.417764874
3001773,3.415683984
3001774,3.417717798
3001775,3.417443703
3001776,3.421665737
3001777,3.421209104
3001778,3.417894858
3001779,3.415543564
3001780,3.411952828
3001781,3.409922828
3001782,3.414714077
3001783,3.410917946
3001784,3.414282849
3001785,3.412701759
3001786,3.416328895
3001787,3.419852744
3001788,3.422104323
3001789,3.42341204
3001790,3.424159334
3001791,3.429423944
3001792,3.427426036
3001793,3.425155716
3001794,3.425160219
3001795,3.425339205
3001796,3.421752883
3001797,3.423805571
3001798,3.421436345
3001799,3.421475663
3001800,3.420811157
3001801,3.421262142
3001802,3.418528835
3001803,3.420465082
3001804,3.422888484
3001805,3.42040071
3001806,3.41853096
3001807,3.420251829
3001808,3.42008809
3001809,3.423584152
3001810,3.424413071
3001811,3.422085486
3001812,3.419895359
3001813,3.416230481
3001814,3.413757463
3001815,3.417906895
3001816,3.414234376
3001817,3.415475197
3001818,3.412895661
3001819,3.415877855
3001820,3.417863728
3001821,3.419118673
3001822,3.420787166
3001823,3.42090417
3001824,3.425330387
3001825,3.423148026
3001826,3.419709802
3001827,3.418715445
3001828,3.418113307
3001829,3.414542342
3001830,3.415917652
3001831,3.412305004
3001832,3.411695918
3001833,3.41075117
3001834,3.411414875
3001835,3.408216433
3001836,3.41020762
3001837,3.411443292
3001838,3.408453987
3001839,3.405699942
3001840,3.406039858
3001841,3.40551951
3001842,3.408267928
3001843,3.407738726
3001844,3.404308372
3001845,3.402319376
3001846,3.398792008
3001847,3.396594945
3001848,3.401378719
3001849,3.397843066
3001850,3.4005429
3001851,3.398788109
3001852,3.402206562
3001853,3.405387296
3001854,3.407398255
3001855,3.408705463
3001856,3.409525045
3001857,3.414414416
3001858,3.412569994
3001859,3.409285361
3001860,3.408879293
3001861,3.408361947
3001862,3.404984873
3001863,3.406862877
3001864,3.403380933
3001865,3.403411047
3001866,3.402676482
3001867,3.403058702
3001868,3.40011792
3001869,3.402103079
3001870,3.404047068
3001871,3.401496808
3001872,3.399459434
3001873,3.400775454
3001874,3.40113295
3001875,3.40485755
3001876,3.405150914
3001877,3.40217878
3001878,3.400038647
3001879,3.396644255
3001880,3.395174052
3001881,3.399998336
3001882,3.396602912
3001883,3.399533465
3001884,3.398423433
3001885,3.402021284
3001886,3.405499958
3001887,3.407275822
3001888,3.408794337
3001889,3.410211143
3001890,3.415130785
3001891,3.415937585
3001892,3.413383866
3001893,3.413365369
3001894,3.413318964
3001895,3.41010647
3001896,3.412275981
3001897,3.411763881
3001898,3.411984541
3001899,3.411632199
3001900,3.413018842
3001901,3.411813587
3001902,3.413703504
3001903,3.415864458
3001904,3.414832989
3001905,3.414064738
3001906,3.416230194
3001907,3.417071975
3001908,3.421825455
3001909,3.421698727
3001910,3.420884613
3001911,3.419238937
3001912,3.41591393
3001913,3.414650144
3001914,3.418864025
3001915,3.415538282
3001916,3.418196654
3001917,3.41739398
3001918,3.421108022
3001919,3.424309816
3001920,3.425821484
3001921,3.42687713
3001922,3.42820863
3001923,3.432864599
3001924,3.432826813
3001925,3.430035692
3001926,3.430002177
3001927,3.430522957
3001928,3.427279316
3001929,3.429481344
3001930,3.428876585
3001931,3.428839031
3001932,3.42833799
3001933,3.429345778
3001934,3.428302198
3001935,3.430065703
3001936,3.432796161
3001937,3.4314979
3001938,3.430583492
3001939,3.431831653
3001940,3.432723132
3001941,3.437043588
3001942,3.43687334
3001943,3.436102185
3001944,3.434647532
3001945,3.431562575
3001946,3.429935202
3001947,3.434451108
3001948,3.431214113
3001949,3.43406048
3001950,3.432813714
3001951,3.436212559
3001952,3.439088307
3001953,3.440953692
3001954,3.443462561
3001955,3.444046668
3001956,3.448809101
3001957,3.448584964
3001958,3.44618777
3001959,3.445799931
3001960,3.445653409
3001961,3.442555724
3001962,3.444536311
3001963,3.442733069
3001964,3.442571573
3001965,3.441802704
3001966,3.442236433
3001967,3.440089927
3001968,3.441518375
3001969,3.443480458
3001970,3.441974654
3001971,3.440794131
3001972,3.442528327
3001973,3.44303879
3001974,3.446696964
3001975,3.447446304
3001976,3.446595146
3001977,3.444590948
3001978,3.441510679
3001979,3.44011492
3001980,3.444133743
3001981,3.44098789
3001982,3.443249732
3001983,3.441924141
3001984,3.444874791
3001985,3.44777265
3001986,3.449382341
3001987,3.450629784
3001988,3.451506997
3001989,3.45569534
3001990,3.45546353
3001991,3.453131051
3001992,3.452327292
3001993,3.452033242
3001994,3.449031745
3001995,3.450928023
3001996,3.450303419
3001997,3.45037638
3001998,3.449651504
3001999,3.450265087
3002000,3.448922977
3002001,3.45093347
3002002,3.452766154
3002003,3.451194388
3002004,3.449991216
3002005,3.452133044
3002006,3.45243721
3002007,3.456501919
3002008,3.456088868
3002009,3.455803381
3002010,3.454020213
3002011,3.45108817
3002012,3.449316259
3002013,3.453695284
3002014,3.450634882
3002015,3.452935432
3002016,3.451698251
3002017,3.455055496
3002018,3.457950243
3002019,3.459912233
3002020,3.461370553
3002021,3.461967072
3002022,3.466458234
3002023,3.46529309
3002024,3.46290721
3002025,3.462782134
3002026,3.462735095
3002027,3.459774687
3002028,3.461840862
3002029,3.458814267
3002030,3.458268803
3002031,3.457545516
3002032,3.45775395
3002033,3.455415482
3002034,3.456723118
3002035,3.458602971
3002036,3.456620691
3002037,3.455421476
3002038,3.456819078
3002039,3.457295595
3002040,3.460470361
3002041,3.460092529
3002042,3.458631325
3002043,3.457203367
3002044,3.454238061
3002045,3.453031618
3002046,3.456913668
3002047,3.45393357
3002048,3.456250869
3002049,3.455090167
3002050,3.458226905
3002051,3.460958463
3002052,3.462649789
3002053,3.463828577
3002054,3.464759416
3002055,3.469045805
3002056,3.46895057
3002057,3.466526002
3002058,3.466161407
3002059,3.466349826
3002060,3.463442078
3002061,3.465221962
3002062,3.464534407
3002063,3.464574206
3002064,3.464100931
3002065,3.465007656
3002066,3.464044755
3002067,3.46563259
3002068,3.467836928
3002069,3.46704039
3002070,3.466094772
3002071,3.467664348
3002072,3.468317862
3002073,3.472140784
3002074,3.471868634
3002075,3.470622879
3002076,3.468730884
3002077,3.465855268
3002078,3.46456715
3002079,3.468455173
3002080,3.465581502
3002081,3.467880325
3002082,3.467010511
3002083,3.469666771
3002084,3.472451384
3002085,3.47392796
3002086,3.475142839
3002087,3.476197142
3002088,3.480038328
3002089,3.480007466
3002090,3.47760369
3002091,3.477348887
3002092,3.477112541
3002093,3.474304719
3002094,3.475960482
3002095,3.475349484
3002096,3.475655801
3002097,3.474977638
3002098,3.475665063
3002099,3.474556379
3002100,3.47623548
3002101,3.477853808
3002102,3.476858021
3002103,3.475798502
3002104,3.477487111
3002105,3.478000675
3002106,3.481790664
3002107,3.481709861
3002108,3.481136362
3002109,3.479538757
3002110,3.476792918
3002111,3.475087566
3002112,3.47903401
3002113,3.476196299
3002114,3.478402498
3002115,3.477505097
3002116,3.48025541
3002117,3.482655793
3002118,3.484306173
3002119,3.485536188
3002120,3.485896171
3002121,3.489748623
3002122,3.488596162
3002123,3.485908684
3002124,3.485381695
3002125,3.485097774
3002126,3.482320531
3002127,3.483816283
3002128,3.481009018
3002129,3.480775639
3002130,3.480000045
3002131,3.480246314
3002132,3.478258162
3002133,3.479475987
3002134,3.481075267
3002135,3.479160098
3002136,3.477264838
3002137,3.478587111
3002138,3.479441211
3002139,3.482264021
3002140,3.482873067
3002141,3.480434933
3002142,3.47970857
3002143,3.476947304
3002144,3.476398241
3002145,3.480866831
3002146,3.478108523
3002147,3.481200968
3002148,3.481160111
3002149,3.484712129
3002150,3.488128037
3002151,3.490357537
3002152,3.49261942
3002153,3.49462959
3002154,3.499111169
3002155,3.499954254
3002156,3.498348948
3002157,3.499127951
3002158,3.500152046
3002159,3.497701983
3002160,3.500166887
3002161,3.500148555
3002162,3.500146529
3002163,3.499940431
3002164,3.501630039
3002165,3.501295815
3002166,3.503809892
3002167,3.506070085
3002168,3.506119749
3002169,3.506082416
3002170,3.508708947
3002171,3.510443987
3002172,3.515081575
3002173,3.51618643
3002174,3.516907278
3002175,3.516180244
3002176,3.513461346
3002177,3.512728642
3002178,3.517024612
3002179,3.514310383
3002180,3.516984286
3002181,3.516788194
3002182,3.520077441
3002183,3.52324704
3002184,3.525492638
3002185,3.52726468
3002186,3.528835692
3002187,3.53322042
3002188,3.534092657
3002189,3.53194395
3002190,3.532264737
3002191,3.532837648
3002192,3.53037837
3002193,3.532579451
3002194,3.532571425
3002195,3.532776394
3002196,3.532498435
3002197,3.533847755
3002198,3.533370441
3002199,3.535838044
3002200,3.53807391
3002201,3.537601303
3002202,3.537515967
3002203,3.539981748
3002204,3.541466877
3002205,3.545625006
3002206,3.546493297
3002207,3.546968231
3002208,3.546082901
3002209,3.543401121
3002210,3.542807078
3002211,3.546585206
3002212,3.543942382
3002213,3.546378497
3002214,3.545837025
3002215,3.548923506
3002216,3.551667662
3002217,3.553862694
3002218,3.554752913
3002219,3.555975451
3002220,3.560063219
3002221,3.560289992
3002222,3.558202793
3002223,3.558124047
3002224,3.558070228
3002225,3.555633961
3002226,3.557719137
3002227,3.557468476
3002228,3.557449998
3002229,3.556940075
3002230,3.557788548
3002231,3.556701586
3002232,3.559074391
3002233,3.561209763
3002234,3.560810394
3002235,3.560767696
3002236,3.562800584
3002237,3.563768766
3002238,3.567117747
3002239,3.56972944
3002240,3.569725166
3002241,3.568985643
3002242,3.566356522
3002243,3.565772014
3002244,3.56976986
3002245,3.567143517
3002246,3.569574123
3002247,3.56903653
3002248,3.57206862
3002249,3.575028406
3002250,3.577067374
3002251,3.578672778
3002252,3.580037092
3002253,3.584096774
3002254,3.584358834
3002255,3.582352486
3002256,3.5826856
3002257,3.583173868
3002258,3.580689779
3002259,3.582716499
3002260,3.582811779
3002261,3.582810034
3002262,3.582465182
3002263,3.583610322
3002264,3.582752342
3002265,3.58493029
3002266,3.58699116
3002267,3.586624025
3002268,3.586440183
3002269,3.588746644
3002270,3.589953587
3002271,3.593790363
3002272,3.595276411
3002273,3.595683027
3002274,3.594748753
3002275,3.592158877
3002276,3.591472114
3002277,3.594899557
3002278,3.592315157
3002279,3.594424288
3002280,3.593837141
3002281,3.59663192
3002282,3.599057657
3002283,3.601008205
3002284,3.601674537
3002285,3.602645799
3002286,3.606399798
